filename,width,height,class,xmin,ymin,xmax,ymax
anthracnose_in_tea159_jpg.rf.8275a12dda59ce54546af11c9ea9567d.jpg,320,320,Anthracnose,37,52,165,281
anthracnose_in_tea15_jpg.rf.c6d0e91bbf323bd5d8e52b656c514f8e.jpg,320,320,Anthracnose,15,71,245,205
anthracnose_in_tea15_jpg.rf.de776ce4d19fb91fe0cb6591c81fcf69.jpg,320,320,Anthracnose,16,71,245,206
anthracnose_in_tea160_jpg.rf.86094bff92e12d6803c57e7f0b134fe8.jpg,320,320,Anthracnose,161,42,286,271
anthracnose_in_tea161_jpg.rf.01267bdb0bcf6e24fccff38ce0825fae.jpg,320,320,Anthracnose,160,51,286,279
anthracnose_in_tea161_jpg.rf.2fa1191ae37b56f74f6ec5f0f102d4f7.jpg,320,320,Anthracnose,160,52,286,279
anthracnose_in_tea161_jpg.rf.86203ef53f9cf9ca332d980da86bbcee.jpg,320,320,Anthracnose,160,51,286,279
anthracnose_in_tea162_jpg.rf.2b4cd82bd40cccd1217127c288bf79be.jpg,320,320,Anthracnose,73,44,188,240
anthracnose_in_tea162_jpg.rf.c99d5b8056ea7c8477f8a174624e4d1a.jpg,320,320,Anthracnose,73,44,188,240
anthracnose_in_tea163_jpg.rf.4558eba8448111d6b0b67a60fab71d7b.jpg,320,320,Anthracnose,131,82,250,279
anthracnose_in_tea163_jpg.rf.9af29ceb6eb769adceaa138fab520739.jpg,320,320,Anthracnose,131,82,250,279
anthracnose_in_tea163_jpg.rf.b905c07e7b426c72cc65a409f1a8ca7d.jpg,320,320,Anthracnose,131,82,250,279
anthracnose_in_tea164_jpg.rf.452c02d95523767f4160f754c8843832.jpg,320,320,Anthracnose,134,43,250,243
anthracnose_in_tea164_jpg.rf.c45db2847c936e68fdcd6025f4aa308e.jpg,320,320,Anthracnose,134,43,250,243
anthracnose_in_tea164_jpg.rf.d72d28a0493d56a255dc76b39b11a08f.jpg,320,320,Anthracnose,134,43,250,243
anthracnose_in_tea165_jpg.rf.b845b7bef46b83c63ce6d3a6b6120321.jpg,320,320,Anthracnose,90,64,208,178
anthracnose_in_tea166_jpg.rf.dbf8a8b57bdd20d62a73fba5e06e12da.jpg,320,320,Anthracnose,125,141,235,258
anthracnose_in_tea167_jpg.rf.24a8c41899aa14456dab75145dc35151.jpg,320,320,Anthracnose,119,65,236,178
anthracnose_in_tea167_jpg.rf.9e4a020cf23644782bf75833c35eda8c.jpg,320,320,Anthracnose,119,66,236,178
anthracnose_in_tea167_jpg.rf.df7f91f8e976f44d71d0c77fd768a5c4.jpg,320,320,Anthracnose,119,65,236,178
anthracnose_in_tea168_jpg.rf.79664ede65b6a90b8bba3410d1b516dd.jpg,320,320,Anthracnose,57,44,185,308
anthracnose_in_tea168_jpg.rf.ca5dcacf686de47a9938cd498055c077.jpg,320,320,Anthracnose,57,44,185,308
anthracnose_in_tea169_jpg.rf.1f6229d8d430a1e8da46cea94394455b.jpg,320,320,Anthracnose,142,16,265,278
anthracnose_in_tea169_jpg.rf.b87ad84ebd11a50c75d0e76a9ad23825.jpg,320,320,Anthracnose,142,16,265,278
anthracnose_in_tea16_jpg.rf.64af61cb4f0d28c03fe51b69a1f8800f.jpg,320,320,Anthracnose,79,114,304,251
anthracnose_in_tea170_jpg.rf.44ea9d97f99539f852ca146d02851fed.jpg,320,320,Anthracnose,141,41,266,310
anthracnose_in_tea170_jpg.rf.cdaf8d769678bbf64cb2e6b6204c12b6.jpg,320,320,Anthracnose,141,41,266,310
anthracnose_in_tea172_jpg.rf.a25b7f54d1e485eb8e0c22b458507238.jpg,320,320,Anthracnose,58,57,199,256
anthracnose_in_tea173_jpg.rf.66736876286cf1b3247b47d575016553.jpg,320,320,Anthracnose,125,64,265,266
anthracnose_in_tea174_jpg.rf.03083de6b4e89f18e491694fd8169b8d.jpg,320,320,Anthracnose,124,55,265,259
anthracnose_in_tea174_jpg.rf.4a91f33267586a793d1ee3a515a8b330.jpg,320,320,Anthracnose,124,55,265,259
anthracnose_in_tea175_jpg.rf.56596d7d20194ea61715557af3e527df.jpg,320,320,Anthracnose,78,73,255,243
anthracnose_in_tea176_jpg.rf.483676ed892c337623eaac71d1007a7c.jpg,320,320,Anthracnose,68,75,248,251
anthracnose_in_tea176_jpg.rf.c8ea598df2b8bc5781918d2db260f937.jpg,320,320,Anthracnose,68,75,248,251
anthracnose_in_tea176_jpg.rf.ee90c3b390f53b0737c1235f6d7045c9.jpg,320,320,Anthracnose,68,75,248,251
anthracnose_in_tea177_jpg.rf.35d222f147e506f4f214e486821f3a80.jpg,320,320,Anthracnose,66,69,248,249
anthracnose_in_tea178_jpg.rf.56e2aad163c12ed7a14fb150abf14f37.jpg,320,320,Anthracnose,53,66,195,302
anthracnose_in_tea178_jpg.rf.d1ad45364a73e8719c6eb755bcc78fb4.jpg,320,320,Anthracnose,53,66,195,302
anthracnose_in_tea178_jpg.rf.f4e6872da6cbf130a01d64e239c8f298.jpg,320,320,Anthracnose,53,66,195,302
anthracnose_in_tea179_jpg.rf.97bd9e7d3f5054729bbd6436570fce38.jpg,320,320,Anthracnose,126,18,270,259
anthracnose_in_tea179_jpg.rf.9ce648b516a4a90737785773defc761d.jpg,320,320,Anthracnose,126,18,270,259
anthracnose_in_tea17_jpg.rf.0d116ed96a0ab8ce612073b64b9c1f9a.jpg,320,320,Anthracnose,79,72,305,210
anthracnose_in_tea17_jpg.rf.ae699593bf10807b61aca7052aaa218a.jpg,320,320,Anthracnose,79,72,305,210
anthracnose_in_tea180_jpg.rf.0f22a86d8d9ae5f81a6c09611e380cd0.jpg,320,320,Anthracnose,129,64,272,304
anthracnose_in_tea180_jpg.rf.a7b1344bbd533ac340312cf5b616ae95.jpg,320,320,Anthracnose,129,64,271,304
anthracnose_in_tea181_jpg.rf.a65a442713b2a423d136497196719243.jpg,320,320,Anthracnose,64,77,184,285
anthracnose_in_tea182_jpg.rf.22b7bad7b9630cfe711e0e69b6080f0c.jpg,320,320,Anthracnose,138,37,260,244
anthracnose_in_tea182_jpg.rf.a5cb6cd170f9c47901fc95cdacb92402.jpg,320,320,Anthracnose,138,37,260,244
anthracnose_in_tea183_jpg.rf.392c7d5244580deeef3f93c0b725c684.jpg,320,320,Anthracnose,141,80,261,278
anthracnose_in_tea183_jpg.rf.b7ceb9896826a9264f2377c1a4b20da1.jpg,320,320,Anthracnose,141,80,260,278
anthracnose_in_tea184_jpg.rf.58834a30489ad1b8346f363f38f66a45.jpg,320,320,Anthracnose,58,51,181,237
anthracnose_in_tea184_jpg.rf.9bb2973c1107ff04bc9d5592c885b3f9.jpg,320,320,Anthracnose,58,51,180,237
anthracnose_in_tea185_jpg.rf.68fdce9622cf037adb7112f7b5f6a36c.jpg,320,320,Anthracnose,142,82,264,271
anthracnose_in_tea185_jpg.rf.829395f34c2aa9d38dcf5835aea24673.jpg,320,320,Anthracnose,142,82,264,271
anthracnose_in_tea185_jpg.rf.e3d2e0b624b5ff2340f6c92ae68887ce.jpg,320,320,Anthracnose,142,82,264,271
anthracnose_in_tea187_jpg.rf.0d15d11a3c5db42a02e7befd302340dd.jpg,320,320,Anthracnose,83,58,188,226
anthracnose_in_tea187_jpg.rf.27c4bbe67c9b7bf0b1223e8b33679d0f.jpg,320,320,Anthracnose,83,58,188,226
anthracnose_in_tea188_jpg.rf.46fe1b4ff97f4f972ae4bfec9dc3740b.jpg,320,320,Anthracnose,138,94,237,267
anthracnose_in_tea188_jpg.rf.66f59eb647552e2bba54b6105447ec49.jpg,320,320,Anthracnose,138,94,237,267
anthracnose_in_tea188_jpg.rf.a7973c1f19e2eb810f5dc021be9ea401.jpg,320,320,Anthracnose,138,94,237,267
anthracnose_in_tea189_jpg.rf.d42317e261be6c12d75a43318df29434.jpg,320,320,Anthracnose,136,58,237,233
anthracnose_in_tea189_jpg.rf.fa7689b5c427538f863429db3e73e7ee.jpg,320,320,Anthracnose,136,58,237,233
Anthracnose_in_tea18_jpg.rf.72b3bd30a25f8b50d4e205c6c6628a88.jpg,320,320,Anthracnose,40,86,235,204
Anthracnose_in_tea18_jpg.rf.7ef99d6665fda579bda1b9a532e927f1.jpg,320,320,Anthracnose,40,85,235,204
Anthracnose_in_tea18_jpg.rf.e06e7e8ea57822b081813469e1ec6e91.jpg,320,320,Anthracnose,40,86,235,204
anthracnose_in_tea190_jpg.rf.a40704cd5aeb6795add8f154b888792a.jpg,320,320,Anthracnose,142,77,259,218
anthracnose_in_tea190_jpg.rf.af3c47233c4700c92aeb7f31270ef833.jpg,320,320,Anthracnose,142,77,259,217
anthracnose_in_tea191_jpg.rf.2531c8954cb409e4834a36117b7b440a.jpg,320,320,Anthracnose,61,44,235,204
anthracnose_in_tea191_jpg.rf.b67c58069a9fcb60d1a2ee60804a3180.jpg,320,320,Anthracnose,61,44,235,204
anthracnose_in_tea192_jpg.rf.fa7ee0a73a2a2bb831655d038f2bd761.jpg,320,320,Anthracnose,133,51,242,248
anthracnose_in_tea193_jpg.rf.067526338fd817d46aba6477af10f4fb.jpg,320,320,Anthracnose,101,91,193,213
anthracnose_in_tea193_jpg.rf.744e987843497b4b4c27e0a3bfe8939b.jpg,320,320,Anthracnose,101,91,193,214
anthracnose_in_tea193_jpg.rf.f27ccac31da2134281edcad8f0685c1b.jpg,320,320,Anthracnose,101,91,193,214
anthracnose_in_tea194_jpg.rf.4536d588a28154726f6081302a592911.jpg,320,320,Anthracnose,141,104,260,245
anthracnose_in_tea194_jpg.rf.854f8132b72b2c1174f010cdaa2d973e.jpg,320,320,Anthracnose,140,104,260,245
anthracnose_in_tea194_jpg.rf.af84cf0442184ac00de50c22bce680f4.jpg,320,320,Anthracnose,140,104,260,245
anthracnose_in_tea195_jpg.rf.5c4796c90af3a56a7b73eac8a7690cd2.jpg,320,320,Anthracnose,55,51,216,303
anthracnose_in_tea195_jpg.rf.cd15c69e9750560e8556601794a4eb1d.jpg,320,320,Anthracnose,55,51,215,303
anthracnose_in_tea195_jpg.rf.f5889e4a35cd394c38365938c15ada90.jpg,320,320,Anthracnose,55,51,215,303
anthracnose_in_tea196_jpg.rf.2a3896a3e51f840302053c5b5713a100.jpg,320,320,Anthracnose,86,48,216,315
anthracnose_in_tea196_jpg.rf.33900a2723ea89677b217a57e5e197e5.jpg,320,320,Anthracnose,85,48,216,315
anthracnose_in_tea196_jpg.rf.8325b5a6c93f84a38699c521b0c9f998.jpg,320,320,Anthracnose,86,48,216,315
anthracnose_in_tea197_jpg.rf.46822a97af91ff0ed8255f346962e1ea.jpg,320,320,Anthracnose,109,5,239,274
anthracnose_in_tea197_jpg.rf.883a2bbe34fb761450594cf554bb5452.jpg,320,320,Anthracnose,109,5,239,274
anthracnose_in_tea199_jpg.rf.7598628cba2ceec17a9b4dc62b4f25d7.jpg,320,320,Anthracnose,149,30,264,265
anthracnose_in_tea199_jpg.rf.e6a9efee2b4c9ff653d35ca6c165aef5.jpg,320,320,Anthracnose,150,30,264,265
anthracnose_in_tea199_jpg.rf.eb89d5aa9a8225c8ecc9773e2c39fb29.jpg,320,320,Anthracnose,150,30,264,265
Anthracnose_in_tea19_jpg.rf.2de3ac3107ce536c0d6d301ba348a2d2.jpg,320,320,Anthracnose,34,65,283,229
Anthracnose_in_tea19_jpg.rf.8ad6033bbaf9b39c0b7db51cc42b9182.jpg,320,320,Anthracnose,34,66,283,229
Anthracnose_in_tea19_jpg.rf.8e76358eee8ee1e9687ba83f1dab7436.jpg,320,320,Anthracnose,34,65,283,229
anthracnose_in_tea1_jpg.rf.33abfa88a73464167c8d4a53c3f9bba6.jpg,320,320,Anthracnose,77,119,198,275
anthracnose_in_tea1_jpg.rf.5e9970f28ed94e611360545924f733ae.jpg,320,320,Anthracnose,77,119,198,275
anthracnose_in_tea1_jpg.rf.eda11fc07c51d4cf59f43d3f83bfa6e1.jpg,320,320,Anthracnose,77,119,198,275
anthracnose_in_tea201_jpg.rf.28a3935e4cfabd29685dd946c60185aa.jpg,320,320,Anthracnose,125,94,217,164
anthracnose_in_tea202_jpg.rf.a14dd03a8f35ae31d61b64806464559b.jpg,320,320,Anthracnose,108,157,202,227
anthracnose_in_tea202_jpg.rf.f2008efa4522dc0953ce2ac72033dc83.jpg,320,320,Anthracnose,108,157,202,227
anthracnose_in_tea202_jpg.rf.fa63e95afd5ec96b75c157dfc4e5e966.jpg,320,320,Anthracnose,108,157,202,227
anthracnose_in_tea203_jpg.rf.54c0ce3cdfed4f74513a1aac7d08e823.jpg,320,320,Anthracnose,124,76,244,262
anthracnose_in_tea203_jpg.rf.ddeadd830c2bdfa1384ecd4c6b5487c5.jpg,320,320,Anthracnose,124,76,244,262
anthracnose_in_tea203_jpg.rf.ea36ed82348173787c106e06704247d0.jpg,320,320,Anthracnose,124,76,244,262
anthracnose_in_tea204_jpg.rf.4f596812c898dcb9786cc50e3da0bc11.jpg,320,320,Anthracnose,66,44,221,176
anthracnose_in_tea204_jpg.rf.9af5a16983959481eba50307876efd76.jpg,320,320,Anthracnose,66,44,220,176
anthracnose_in_tea204_jpg.rf.cf9f32f606f950f2f7fd2d8a054f6b0b.jpg,320,320,Anthracnose,66,44,221,176
anthracnose_in_tea205_jpg.rf.5a6dccda43144103d1480dc270798e91.jpg,320,320,Anthracnose,102,145,260,276
anthracnose_in_tea206_jpg.rf.7411086aed5036e84457c53f41644cc9.jpg,320,320,Anthracnose,103,46,259,179
anthracnose_in_tea206_jpg.rf.99acc44b84ff0553fa19b4fb6a384de6.jpg,320,320,Anthracnose,103,46,259,179
anthracnose_in_tea207_jpg.rf.33668722eb66bf55dbbc333158355e6f.jpg,320,320,Anthracnose,75,110,267,210
anthracnose_in_tea208_jpg.rf.eab684233bcbebcdb0e2cf645acb00fc.jpg,320,320,Anthracnose,57,110,247,215
anthracnose_in_tea209_jpg.rf.cbb28ce94eb38da4e9bc8f3f2f608b49.jpg,320,320,Anthracnose,53,108,248,210
anthracnose_in_tea209_jpg.rf.f9d50b0588404f5fa3758c148c8599dd.jpg,320,320,Anthracnose,53,108,248,210
anthracnose_in_tea20_jpg.rf.b8cd584c584babdb8ca3e4be1b6906c3.jpg,320,320,Anthracnose,38,24,321,219
anthracnose_in_tea210_jpg.rf.1ba7c78fa6a570f6a1eb83e854a7560e.jpg,320,320,Anthracnose,25,53,262,199
anthracnose_in_tea210_jpg.rf.792bc33b31efff1659c7d7b40743c7c4.jpg,320,320,Anthracnose,25,53,262,199
anthracnose_in_tea210_jpg.rf.eeffbc0eeab32401086922f270476a8d.jpg,320,320,Anthracnose,24,53,262,199
anthracnose_in_tea212_jpg.rf.8302d319e42a03ae96560f7e3d73e923.jpg,320,320,Anthracnose,111,29,291,301
anthracnose_in_tea212_jpg.rf.95df42da51a9e8503f15c036e2b6f9f3.jpg,320,320,Anthracnose,110,29,291,301
anthracnose_in_tea212_jpg.rf.c401b191e067eb308380e4902464919d.jpg,320,320,Anthracnose,111,29,291,301
anthracnose_in_tea213_jpg.rf.4fa28da947994f93711202fda25a1b64.jpg,320,320,Anthracnose,61,71,166,274
anthracnose_in_tea213_jpg.rf.d31cbda9f8bee4b16124067859d0c282.jpg,320,320,Anthracnose,61,71,166,274
anthracnose_in_tea213_jpg.rf.d8a5b227195448fee28c02c6f5b3262c.jpg,320,320,Anthracnose,61,71,166,274
anthracnose_in_tea214_jpg.rf.425274d7fed213c6df12e45b0d36dc75.jpg,320,320,Anthracnose,157,50,256,254
anthracnose_in_tea214_jpg.rf.87040a600b483f41e5ea037cada6f878.jpg,320,320,Anthracnose,157,50,256,254
anthracnose_in_tea215_jpg.rf.212227484ffb7cc2c49c13dff5bafcf5.jpg,320,320,Anthracnose,161,71,263,274
anthracnose_in_tea215_jpg.rf.8ae1563041b070429c0e437aba5a0ef2.jpg,320,320,Anthracnose,161,71,263,274
anthracnose_in_tea215_jpg.rf.8c654e8f8ae11c3f26ffde9291f61fce.jpg,320,320,Anthracnose,160,71,263,274
anthracnose_in_tea216_jpg.rf.10fcd27e91402e59b131e1f62fa3958e.jpg,320,320,Anthracnose,89,37,176,293
anthracnose_in_tea216_jpg.rf.93e0dd45faa09dda517f121e937d1f4f.jpg,320,320,Anthracnose,89,37,176,293
anthracnose_in_tea216_jpg.rf.aab4a4a89e1721052b9bb59cf2583e35.jpg,320,320,Anthracnose,89,37,176,293
anthracnose_in_tea218_jpg.rf.a97f9b4cd99674a795f95392156c89ed.jpg,320,320,Anthracnose,57,111,245,236
anthracnose_in_tea218_jpg.rf.ca1beef95096a33c1cf5b5bff7b7c5f6.jpg,320,320,Anthracnose,57,111,245,236
anthracnose_in_tea219_jpg.rf.6748df9ca356881b4d6eae1d546fb1ea.jpg,320,320,Anthracnose,59,85,246,213
anthracnose_in_tea219_jpg.rf.c6457a2c05e65bc3ef719f730f920e07.jpg,320,320,Anthracnose,59,85,246,213
anthracnose_in_tea21_jpg.rf.184211548e67ecf0baa718f763643738.jpg,320,320,Anthracnose,1,104,279,296
anthracnose_in_tea21_jpg.rf.527f1f9ca33538d78152ae58d44187f2.jpg,320,320,Anthracnose,1,104,278,296
anthracnose_in_tea21_jpg.rf.de6cda8994d978082c9474de125971c4.jpg,320,320,Anthracnose,1,104,278,296
anthracnose_in_tea220_jpg.rf.b3186fd0c60b70cd1c1eb7314c6f659e.jpg,320,320,Anthracnose,146,30,235,280
anthracnose_in_tea220_jpg.rf.ceb519d50a76c33705c181f77c032aa3.jpg,320,320,Anthracnose,146,30,235,280
anthracnose_in_tea220_jpg.rf.cee601293f27537d92d198158be2eb2e.jpg,320,320,Anthracnose,146,30,235,280
anthracnose_in_tea221_jpg.rf.6bb97a73e6ac3ea07d3e02d5c173d1d1.jpg,320,320,Anthracnose,146,37,236,295
anthracnose_in_tea221_jpg.rf.c87f53e901cb8ac9d0d066cdb81420fa.jpg,320,320,Anthracnose,146,37,236,295
anthracnose_in_tea222_jpg.rf.1ea228f766687e09398d6fcaddf1e56f.jpg,320,320,Anthracnose,45,59,213,291
anthracnose_in_tea222_jpg.rf.5fadeea5285d25c4ba9a0324ab3125e1.jpg,320,320,Anthracnose,45,59,213,291
anthracnose_in_tea223_jpg.rf.a36c3d9c097313c857bd896db22abd3f.jpg,320,320,Anthracnose,112,31,276,251
anthracnose_in_tea223_jpg.rf.ab562295e5bed2e977ce5878b059ca0d.jpg,320,320,Anthracnose,112,31,276,251
anthracnose_in_tea223_jpg.rf.b6bd029303123ff1f1282014c2450d38.jpg,320,320,Anthracnose,112,31,276,251
anthracnose_in_tea224_jpg.rf.9443f95ac0d7344bbd9651e85eac4e2a.jpg,320,320,Anthracnose,140,93,268,248
anthracnose_in_tea226_jpg.rf.728f424effbae91ef085e235716221f2.jpg,320,320,Anthracnose,84,74,177,244
anthracnose_in_tea226_jpg.rf.9760bda5fa3aedecca17dc0a47fc4e92.jpg,320,320,Anthracnose,84,74,177,244
anthracnose_in_tea226_jpg.rf.a1d4693f6d5c392579f846b0152baa98.jpg,320,320,Anthracnose,84,74,177,244
anthracnose_in_tea227_jpg.rf.95dc3587592691770ddf30e2382eb03a.jpg,320,320,Anthracnose,146,77,237,249
anthracnose_in_tea227_jpg.rf.b0afde5a2dcc8f12fb6eae0a3915e858.jpg,320,320,Anthracnose,146,77,237,249
anthracnose_in_tea228_jpg.rf.1cd136df6550519a652f3aa314361777.jpg,320,320,Anthracnose,151,74,238,245
anthracnose_in_tea228_jpg.rf.772604674f166aeef9145234148b2950.jpg,320,320,Anthracnose,151,74,238,245
anthracnose_in_tea228_jpg.rf.99165f7ee58e8fbbf42ef25b687d525d.jpg,320,320,Anthracnose,151,74,238,245
anthracnose_in_tea229_jpg.rf.1a7fbe418f932fe55b9c28078d6d685b.jpg,320,320,Anthracnose,57,67,217,230
anthracnose_in_tea229_jpg.rf.44a3d005e82e72284af6c79e09dba4c2.jpg,320,320,Anthracnose,58,67,217,230
anthracnose_in_tea229_jpg.rf.9ef2df5345cd4a7dbf6cba28465f331e.jpg,320,320,Anthracnose,57,67,217,230
anthracnose_in_tea22_jpg.rf.014435fa36ecafcf6fe07dddc4ddad83.jpg,320,320,Anthracnose,2,28,282,217
anthracnose_in_tea22_jpg.rf.26b0a485b5c4ad0f2897d46b4d72382b.jpg,320,320,Anthracnose,2,28,282,217
anthracnose_in_tea230_jpg.rf.7601fcffcaa852971e5f13689df9c8ad.jpg,320,320,Anthracnose,108,91,262,253
anthracnose_in_tea230_jpg.rf.8ca53eb1460a01696c43527429b1c1fe.jpg,320,320,Anthracnose,108,90,262,253
anthracnose_in_tea231_jpg.rf.337f4a2c8f3293ca49a0fa4193340aa5.jpg,320,320,Anthracnose,106,70,257,229
anthracnose_in_tea231_jpg.rf.559f49a8302e25b6aa992408379c4d9e.jpg,320,320,Anthracnose,106,70,257,229
anthracnose_in_tea231_jpg.rf.577eb28414e37a9dabc303e0cf76a987.jpg,320,320,Anthracnose,106,70,257,229
anthracnose_in_tea232_jpg.rf.2b2cb41a8c38ba7ad6376dba5e5870eb.jpg,320,320,Anthracnose,63,132,165,240
anthracnose_in_tea233_jpg.rf.cea2f411bb3a1f7f8b674dffdd05c0a8.jpg,320,320,Anthracnose,157,84,260,189
anthracnose_in_tea233_jpg.rf.f562caa5bde82a7ff24f1960ac4a92a3.jpg,320,320,Anthracnose,157,84,260,189
anthracnose_in_tea234_jpg.rf.d237e3fce02711513b294d67a9ff131e.jpg,320,320,Anthracnose,158,125,259,235
anthracnose_in_tea235_jpg.rf.974d6c9ee8577353bf7325e01247a726.jpg,320,320,Anthracnose,70,43,211,308
anthracnose_in_tea236_jpg.rf.3699054a1ce32b9ada09ccf07d51ecbb.jpg,320,320,Anthracnose,113,16,252,273
anthracnose_in_tea236_jpg.rf.c8802277542105be6ea0943af6e74578.jpg,320,320,Anthracnose,113,16,252,273
anthracnose_in_tea236_jpg.rf.e6a0c4db39593bbe0a7242597d5ae587.jpg,320,320,Anthracnose,113,16,252,273
anthracnose_in_tea237_jpg.rf.c00991d32d02e822dfae9ada4e7856b4.jpg,320,320,Anthracnose,116,43,252,305
anthracnose_in_tea24_jpg.rf.73b7d7eb331a06836e26bf1699be71ab.jpg,320,320,Anthracnose,119,48,219,242
anthracnose_in_tea24_jpg.rf.79762e0b29c49c0baf4252be8fa704c9.jpg,320,320,Anthracnose,119,48,219,242
anthracnose_in_tea24_jpg.rf.b646a7127f2f1a05cda7a5ddca77483b.jpg,320,320,Anthracnose,119,48,219,242
anthracnose_in_tea25_jpg.rf.47b4f921b324057dcfaa6849b1775d68.jpg,320,320,Anthracnose,119,78,222,274
anthracnose_in_tea25_jpg.rf.7d41863345863f973693e598a82b7e1c.jpg,320,320,Anthracnose,119,78,222,274
anthracnose_in_tea25_jpg.rf.996cd7f792b3e8e08cace53078ba6b0d.jpg,320,320,Anthracnose,119,78,222,274
anthracnose_in_tea26_jpg.rf.0d28b8cf969cbd87c376c29157712c27.jpg,320,320,Anthracnose,99,82,219,227
anthracnose_in_tea26_jpg.rf.4c3c632e23d19025e5c5fe1dff991391.jpg,320,320,Anthracnose,99,82,219,227
anthracnose_in_tea26_jpg.rf.a735fa78dd664011b1c7492f0b48c681.jpg,320,320,Anthracnose,99,82,219,227
Anthracnose_in_tea27_jpg.rf.e8d5c7e5ebc9dd32730daf4ee041f64f.jpg,320,320,Anthracnose,23,50,272,218
Anthracnose_in_tea27_jpg.rf.f1304f4d14bfcc4d956f76813f659629.jpg,320,320,Anthracnose,23,50,272,218
anthracnose_in_tea28_jpg.rf.24c1428720834eb23a11f19571d65613.jpg,320,320,Anthracnose,93,73,240,197
anthracnose_in_tea28_jpg.rf.7156a75c0c7f37b44a833f098d0efc39.jpg,320,320,Anthracnose,93,73,241,197
anthracnose_in_tea28_jpg.rf.b05f8dcf051076c60906b912aea8a888.jpg,320,320,Anthracnose,93,73,240,197
anthracnose_in_tea299_jpg.rf.70671e336c45b5dc0fd3ef5788dded42.jpg,320,320,Anthracnose,124,35,258,262
anthracnose_in_tea299_jpg.rf.9960243716ed8f5d9ea15113861e1e6e.jpg,320,320,Anthracnose,124,35,258,262
anthracnose_in_tea29_jpg.rf.1b80cf36e0a5842ea4f9560f26fbdd57.jpg,320,320,Anthracnose,76,123,231,244
anthracnose_in_tea29_jpg.rf.311f27288d5d8b772acecb7eb53420b7.jpg,320,320,Anthracnose,76,122,231,244
anthracnose_in_tea29_jpg.rf.6c897e6eb2bb56293a9ddfeec3c137ae.jpg,320,320,Anthracnose,76,123,231,244
anthracnose_in_tea2_jpg.rf.415f3d702b7abeb62c935bc6930f04fe.jpg,320,320,Anthracnose,127,48,246,203
anthracnose_in_tea2_jpg.rf.7b96ddcbde439d655acf5b3d4932e099.jpg,320,320,Anthracnose,127,48,246,203
anthracnose_in_tea300_jpg.rf.0e63438c1a037f995a281fa8ae4aaf66.jpg,320,320,Anthracnose,126,58,255,286
anthracnose_in_tea300_jpg.rf.7a81e75cc69014717a3b24de26f1c729.jpg,320,320,Anthracnose,126,58,255,286
anthracnose_in_tea300_jpg.rf.d76f25060cce983185375c9af2075b00.jpg,320,320,Anthracnose,126,58,255,286
Anthracnose_in_tea30_jpg.rf.69331fc704ac26163b0b341e765d68ed.jpg,320,320,Anthracnose,89,81,259,185
Anthracnose_in_tea30_jpg.rf.b49530630dcda7c92091d41b96e77e61.jpg,320,320,Anthracnose,89,81,259,185
Anthracnose_in_tea30_jpg.rf.c1197bf96de8cd88a77ee04beab25bf5.jpg,320,320,Anthracnose,89,81,258,185
anthracnose_in_tea31_jpg.rf.3a4a005cd0b046a94d874821feb7e07f.jpg,320,320,Anthracnose,104,81,224,223
anthracnose_in_tea31_jpg.rf.512d944b94570ec6d54cba5dbf1c9b35.jpg,320,320,Anthracnose,104,81,224,223
anthracnose_in_tea32_jpg.rf.2929619c91d64d420780a12d49574f80.jpg,320,320,Anthracnose,60,107,256,232
anthracnose_in_tea32_jpg.rf.6fec39f19d28a156c5b9f5294183bc34.jpg,320,320,Anthracnose,60,107,256,232
anthracnose_in_tea32_jpg.rf.fd66f0edcca08343079895000c0d75e0.jpg,320,320,Anthracnose,60,107,256,232
anthracnose_in_tea33_jpg.rf.dda80ca7656c34aced896aabf710ec49.jpg,320,320,Anthracnose,67,91,264,214
anthracnose_in_tea34_jpg.rf.196ca3c6dc0dcaefaa0b8450f7d0d385.jpg,320,320,Anthracnose,65,107,265,230
anthracnose_in_tea34_jpg.rf.2928796e0b801bc70639b53d1641cf2e.jpg,320,320,Anthracnose,65,107,265,230
anthracnose_in_tea34_jpg.rf.d4ea53e4631eb86723b52cf886b5f4d9.jpg,320,320,Anthracnose,65,107,265,230
anthracnose_in_tea36_jpg.rf.2161d2bcb9ed5bf518c3abbaef0cacd2.jpg,320,320,Anthracnose,30,67,289,220
anthracnose_in_tea36_jpg.rf.78c63cd032fcaddddcf6d2f0784e268d.jpg,320,320,Anthracnose,30,67,289,220
anthracnose_in_tea37_jpg.rf.2303c5c767030ef90a7e5bce42ec9c61.jpg,320,320,Anthracnose,71,69,165,261
anthracnose_in_tea37_jpg.rf.7669cf30176f038426cd53b4b7723db7.jpg,320,320,Anthracnose,71,69,165,261
anthracnose_in_tea37_jpg.rf.b94966a26973d0548f07f69053074088.jpg,320,320,Anthracnose,71,69,165,261
Anthracnose_in_tea38_jpg.rf.49c8d8d7d2edea7c2d645a92440b332a.jpg,320,320,Anthracnose,58,43,219,258
Anthracnose_in_tea38_jpg.rf.faaa59a8f0fb899f91b5824261263c3a.jpg,320,320,Anthracnose,58,43,219,258
Anthracnose_in_tea39_jpg.rf.39c4fdac2142bccfc98f0fd58bdfc526.jpg,320,320,Anthracnose,71,57,231,312
Anthracnose_in_tea39_jpg.rf.de60bbeef6b90271146836a3b63d7ae2.jpg,320,320,Anthracnose,71,57,231,312
